24,255,175,0,5640,3780,2977,4514,3249,10691
25,255,183,0,5634,3817,2977,4542,3259,10730
25,255,183,0,5637,3879,2986,4597,3289,10824
25,255,183,0,5633,3849,2981,4570,3273,10777
26,255,191,0,5635,3962,2993,4667,3323,10933
26,255,191,0,5637,3984,2995,4686,3333,10962
26,255,191,0,5635,3980,2993,4681,3329,10954
27,255,198,0,5641,4025,3000,4723,3354,11026
27,255,198,0,5636,4044,2997,4735,3356,11037
27,255,198,0,5655,4118,3007,4805,3401,11163
28,255,206,0,5647,4209,3016,4880,3435,11279
28,255,206,0,5643,4213,3013,4881,3432,11276
28,255,206,0,5642,4202,3009,4870,3425,11254
29,255,214,0,5635,4259,3009,4913,3441,11315
29,255,214,0,5634,4234,3005,4891,3429,11279
29,255,214,0,5634,4226,3000,4882,3423,11308
30,255,221,0,5628,4303,3007,4946,3452,11357
30,255,221,0,5626,4325,3009,4964,3460,11384
30,255,221,0,5642,4358,3016,4998,3486,11448
31,255,229,0,5637,4438,3023,5065,3517,11551
31,255,229,0,5638,4449,3024,5074,3522,11565
31,255,229,0,5639,4463,3024,5086,3528,11583
32,255,237,0,5639,4526,3029,5139,3554,11666
32,255,237,0,5638,4560,3031,5167,3567,11708
32,255,237,0,5640,4576,3032,5181,3575,11731
33,255,244,0,5640,4616,3034,5214,3591,11783
33,255,244,0,5640,4672,3039,5262,3615,11860
33,255,244,0,5644,4670,3037,5260,3615,11858
34,255,252,0,5639,4762,3044,5336,3650,11974
34,255,252,0,5640,4760,3042,5334,3649,11968
34,255,252,0,5642,4761,3041,5335,3650,11969
35,249,255,0,5637,4786,3040,5353,3655,11994
35,249,255,0,5640,4784,3038,5351,3655,11989
35,249,255,0,5640,4781,3035,5347,3652,11981
36,242,255,0,5638,4773,3031,5338,3645,11961
36,242,255,0,5638,4773,3031,5338,3645,11961
36,242,255,0,5640,4774,3028,5338,3645,11959
37,234,255,0,5643,4782,3030,5346,3651,11975
37,234,255,0,5643,4783,3029,5347,3651,11974
37,234,255,0,5642,4779,3024,5341,3646,11961
38,226,255,0,5640,4780,3024,5341,3645,11959
38,226,255,0,5642,4772,3022,5334,3642,11947
38,226,255,0,5644,4771,3021,5333,3642,11946
39,219,255,0,5645,4784,3021,5344,3648,11966
39,219,255,0,5647,4787,3022,5348,3651,11971
39,219,255,0,5646,4786,3019,5345,3648,11964
40,211,255,0,5641,4757,3014,5318,3631,11916
40,211,255,0,5648,4773,3016,5334,3643,11942
40,211,255,0,5649,4780,3016,5340,3646,11953
41,203,255,0,5644,4773,3014,5332,3639,11937
41,203,255,0,5645,4777,3014,5335,3641,11941
41,203,255,0,5645,4774,3013,5332,3639,11935
42,196,255,0,5647,4777,3012,5335,3641,11939
42,196,255,0,5648,4778,3012,5336,3642,11939
42,196,255,0,5645,4773,3009,5329,3636,11927
43,188,255,0,5644,4777,3010,5333,3638,11932
43,188,255,0,5648,4777,3008,5333,3639,11930
43,188,255,0,5647,4773,3006,5329,3636,11923
44,181,255,0,5647,4771,3005,5326,3634,11918
44,181,255,0,5652,4756,3003,5315,3631,11900
44,181,255,0,5651,4755,3003,5314,3630,11902
45,173,255,0,5650,4781,3006,5336,3641,11934
45,173,255,0,5648,4784,3005,5337,3640,11933
45,173,255,0,5649,4781,3004,5335,3639,11931
46,165,255,0,5649,4779,3003,5333,3638,11926
46,165,255,0,5650,4790,3005,5343,3644,11942
46,165,255,0,5651,4793,3004,5345,3645,11943
47,158,255,0,5652,4788,3002,5340,3642,11938
47,158,255,0,5652,4781,3000,5334,3639,11928
47,158,255,0,5657,4766,2996,5321,3634,11908
48,150,255,0,5656,4767,2996,5322,3634,11909
48,150,255,0,5654,4758,2994,5313,3628,11892
48,150,255,0,5658,4768,2995,5323,3635,11908
49,142,255,0,5657,4765,2994,5320,3633,11903
49,142,255,0,5652,4743,2988,5297,3617,11856
49,142,255,0,5656,4751,2989,5306,3624,11877
50,135,255,0,5655,4762,2991,5315,3628,11893
50,135,255,0,5657,4756,2989,5310,3626,11877
50,135,255,0,5654,4759,2990,5312,3626,11881
51,127,255,0,6076,5261,2239,5491,3659,11452
51,127,255,0,6074,5257,2239,5487,3656,11445
51,127,255,0,6076,5261,2239,5491,3659,11448
52,119,255,0,6073,5264,2239,5492,3658,11453
52,119,255,0,6078,5268,2240,5498,3664,11456
52,119,255,0,6080,5270,2239,5499,3665,11463
53,112,255,0,6081,5273,2240,5503,3668,11468
53,112,255,0,6082,5278,2240,5507,3671,11471
53,112,255,0,6081,5277,2240,5506,3670,11477
54,104,255,0,6083,5279,2241,5509,3673,11480
54,104,255,0,6082,5282,2241,5511,3673,11483
54,104,255,0,6083,5281,2241,5511,3674,11485
55,96,255,0,6084,5285,2243,5515,3677,11495
55,96,255,0,6083,5287,2242,5516,3677,11497
55,96,255,0,6083,5287,2242,5516,3677,11498
56,89,255,0,6083,5287,2242,5516,3677,11501
56,89,255,0,6083,5287,2242,5516,3677,11501
56,89,255,0,6084,5285,2242,5515,3677,11504
57,81,255,0,6083,5286,2242,5515,3676,11504
57,81,255,0,6083,5284,2243,5514,3676,11506
57,81,255,0,6084,5292,2242,5521,3680,11509
58,73,255,0,6086,5291,2241,5520,3680,11509
58,73,255,0,6084,5290,2243,5519,3679,11512
58,73,255,0,6085,5291,2242,5520,3680,11515
59,66,255,0,6085,5291,2243,5521,3681,11515
59,66,255,0,6084,5293,2243,5522,3681,11518
59,66,255,0,6086,5294,2242,5523,3682,11518
60,58,255,0,6085,5291,2243,5521,3681,11521
60,58,255,0,6085,5296,2243,5525,3683,11522
60,58,255,0,6084,5295,2244,5524,3682,11521
61,51,255,0,6085,5297,2244,5526,3684,11524
61,51,255,0,6084,5295,2244,5524,3682,11526
61,51,255,0,6087,5298,2243,5527,3685,11525
62,43,255,0,6086,5302,2244,5531,3687,11526
62,43,255,0,6087,5298,2244,5528,3686,11528
62,43,255,0,6086,5299,2243,5528,3685,11529
63,35,255,0,6085,5297,2244,5526,3684,11529
63,35,255,0,6086,5302,2243,5530,3686,11532
63,35,255,0,6085,5302,2244,5530,3686,11535
64,28,255,0,6086,5300,2244,5529,3686,11532
64,28,255,0,6087,5301,2244,5530,3687,11532
64,28,255,0,6086,5302,2244,5531,3687,11535
65,20,255,0,6086,5303,2245,5532,3688,11537
65,20,255,0,6086,5300,2245,5530,3687,11539
65,20,255,0,6085,5299,2244,5528,3685,11537
66,12,255,0,6086,5300,2245,5529,3686,11539
66,12,255,0,6085,5302,2245,5531,3687,11542
66,12,255,0,6085,5302,2245,5531,3687,11542
67,5,255,0,6087,5306,2246,5535,3690,11541
67,5,255,0,6086,5305,2245,5534,3689,11542
67,5,255,0,6088,5303,2246,5533,3690,11545
68,0,255,2,6086,5303,2246,5532,3688,11546
68,0,255,2,6090,5304,2245,5534,3691,11546
68,0,255,2,6088,5308,2246,5537,3692,11550
69,0,255,10,6087,5306,2247,5536,3691,11549
69,0,255,10,6087,5303,2246,5533,3689,11550
69,0,255,10,6087,5307,2246,5536,3691,11553
70,0,255,17,6088,5307,2245,5536,3691,11549
70,0,255,17,6086,5306,2247,5535,3690,11549
70,0,255,17,6090,5305,2247,5536,3693,11551
71,0,255,25,6087,5309,2247,5538,3692,11553
71,0,255,25,6088,5310,2247,5539,3693,11553
71,0,255,25,6089,5308,2246,5538,3693,11551
72,0,255,33,6091,5310,2246,5540,3695,11553
72,0,255,33,6088,5308,2246,5537,3692,11554
72,0,255,33,6089,5309,2247,5539,3694,11554
73,0,255,40,6091,5310,2246,5540,3695,11555
73,0,255,40,6088,5310,2247,5539,3693,11554
73,0,255,40,6088,5310,2247,5540,3694,11556
74,0,255,48,6088,5310,2247,5540,3694,11557
74,0,255,48,6089,5308,2246,5538,3693,11555
74,0,255,48,6089,5313,2246,5542,3695,11558
75,0,255,56,6088,5310,2246,5539,3693,11557
75,0,255,56,6087,5314,2247,5543,3695,11559
75,0,255,56,6087,5314,2246,5542,3694,11560
76,0,255,63,6089,5313,2246,5542,3695,11560
76,0,255,63,6088,5313,2247,5542,3695,11561
76,0,255,63,6088,5315,2247,5544,3696,11559
77,0,255,71,6089,5316,2247,5545,3697,11562
77,0,255,71,6090,5315,2247,5544,3697,11560
77,0,255,71,6088,5315,2247,5544,3696,11559
78,0,255,79,6091,5313,2247,5543,3697,11564
78,0,255,79,6087,5314,2247,5543,3695,11562
78,0,255,79,6089,5311,2247,5541,3695,11562
79,0,255,86,6088,5313,2247,5542,3695,11565
79,0,255,86,6089,5314,2247,5543,3696,11563
79,0,255,86,6088,5313,2247,5542,3695,11565
80,0,255,94,6089,5314,2247,5543,3696,11565
80,0,255,94,6088,5313,2247,5542,3695,11564
80,0,255,94,6092,5312,2248,5543,3698,11566
81,0,255,102,6090,5315,2247,5544,3697,11565
81,0,255,102,6091,5315,2247,5545,3698,11565
81,0,255,102,6089,5312,2248,5542,3696,11567
82,0,255,109,6089,5314,2248,5544,3697,11565
82,0,255,109,6093,5310,2248,5542,3698,11568
82,0,255,109,6090,5315,2247,5544,3697,11565
83,0,255,117,6091,5311,2248,5542,3697,11568
83,0,255,117,6094,5311,2248,5543,3699,11570
83,0,255,117,6092,5314,2248,5545,3699,11567
84,0,255,124,6089,5314,2248,5544,3697,11569
84,0,255,124,6092,5314,2248,5545,3699,11569
84,0,255,124,6091,5316,2248,5546,3699,11568
85,0,255,132,13201,4798,2297,6463,6362,15042
85,0,255,132,13018,4822,2296,6466,6337,15017
85,0,255,132,12917,4827,2296,6459,6315,14991
86,0,255,140,12760,4826,2295,6438,6271,14928
86,0,255,140,12679,4827,2295,6429,6250,14901
86,0,255,140,12624,4826,2295,6420,6233,14877
87,0,255,147,12597,4825,2294,6415,6224,14863
87,0,255,147,12576,4823,2294,6411,6217,14853
87,0,255,147,12549,4821,2292,6404,6206,14842
88,0,255,155,12548,4819,2292,6402,6204,14836
88,0,255,155,12547,4818,2292,6400,6202,14830
88,0,255,155,12525,4813,2291,6392,6191,14809
89,0,255,163,12505,4815,2292,6392,6188,14805
89,0,255,163,12486,4813,2290,6386,6179,14792
89,0,255,163,12485,4812,2290,6385,6178,14787
90,0,255,170,12491,4811,2290,6384,6178,14787
90,0,255,170,12470,4810,2290,6381,6172,14776
90,0,255,170,12470,4810,2290,6381,6172,14774
91,0,255,178,12469,4809,2291,6380,6171,14774
91,0,255,178,12461,4809,2292,6379,6169,14768
91,0,255,178,12455,4807,2290,6376,6165,14762
92,0,255,186,12449,4807,2290,6375,6163,14757
92,0,255,186,12454,4804,2289,6372,6161,14751
92,0,255,186,12452,4802,2289,6369,6158,14750
93,0,255,193,12440,4804,2290,6370,6157,14748
93,0,255,193,12440,4803,2289,6369,6156,14747
93,0,255,193,12443,4799,2290,6365,6153,14738
94,0,255,201,12456,4798,2290,6366,6156,14744
94,0,255,201,12443,4798,2289,6364,6152,14740
94,0,255,201,12441,4796,2290,6362,6150,14734
95,0,255,209,12436,4797,2289,6362,6149,14734
95,0,255,209,12423,4797,2289,6360,6145,14728
95,0,255,209,12423,4797,2289,6360,6145,14728
96,0,255,216,12422,4796,2289,6359,6144,14729
96,0,255,216,12421,4796,2289,6358,6143,14721
96,0,255,216,12421,4795,2289,6357,6142,14721
97,0,255,224,12409,4796,2288,6356,6139,14717
97,0,255,224,12407,4794,2289,6355,6138,14715
97,0,255,224,12406,4793,2289,6353,6136,14712
98,0,255,232,12395,4795,2288,6353,6134,14706
98,0,255,232,12388,4796,2289,6354,6134,14708
98,0,255,232,12394,4793,2288,6351,6132,14703
99,0,255,239,12383,4796,2288,6353,6132,14706
99,0,255,239,12388,4794,2288,6351,6131,14703
99,0,255,239,12382,4794,2287,6350,6129,14695
100,0,255,247,12380,4793,2288,6349,6128,14700
100,0,255,247,12392,4789,2287,6346,6127,14691
100,0,255,247,12384,4788,2288,6345,6125,14693
101,0,255,255,12374,4793,2288,6349,6127,14698
101,0,255,255,12373,4791,2288,6346,6124,14693
101,0,255,255,12373,4793,2289,6349,6127,14700
102,0,247,255,12632,4701,2277,6275,6099,14586
102,0,247,255,12626,4702,2277,6276,6099,14586
102,0,247,255,12643,4698,2278,6274,6100,14587
103,0,239,255,12918,4600,2264,6193,6065,14458
103,0,239,255,12924,4600,2265,6194,6067,14462
103,0,239,255,12924,4600,2265,6194,6067,14463
104,0,232,255,13166,4522,2256,6131,6042,14365
104,0,232,255,13153,4527,2257,6136,6045,14372
104,0,232,255,13146,4528,2257,6136,6044,14373
105,0,224,255,13440,4433,2246,6058,6010,14249
105,0,224,255,13526,4416,2245,6047,6011,14234
105,0,224,255,13496,4418,2245,6047,6007,14236
106,0,216,255,13684,4369,2239,6009,5995,14179
106,0,216,255,13795,4338,2236,5984,5985,14141
106,0,216,255,13794,4336,2236,5982,5983,14137
107,0,209,255,14024,4275,2229,5933,5964,14061
107,0,209,255,14152,4241,2224,5904,5951,14016
107,0,209,255,14192,4232,2224,5898,5950,14006
108,0,201,255,14618,4128,2211,5814,5916,13881
108,0,201,255,14497,4161,2214,5842,5930,13927
108,0,201,255,14515,4160,2214,5842,5932,13929
109,0,193,255,14956,4056,2203,5757,5896,13798
109,0,193,255,15031,4035,2201,5739,5886,13768
109,0,193,255,14994,4045,2201,5747,5890,13780
110,0,186,255,15510,3936,2190,5659,5854,13644
110,0,186,255,15355,3969,2194,5687,5867,13689
110,0,186,255,15377,3963,2192,5680,5862,13673
111,0,178,255,15743,3891,2186,5624,5841,13589
111,0,178,255,15864,3871,2183,5608,5836,13567
111,0,178,255,15953,3851,2181,5591,5827,13541
112,0,170,255,16409,3771,2172,5526,5801,13441
112,0,170,255,16669,3727,2167,5491,5787,13387
112,0,170,255,16481,3762,2171,5521,5802,13434
113,0,163,255,17060,3662,2169,5442,5769,13407
113,0,163,255,16940,3686,2162,5459,5776,13336
113,0,163,255,17125,3657,2160,5436,5767,13301
114,0,155,255,17752,3564,2149,5360,5735,13188
114,0,155,255,17964,3535,2146,5336,5725,13153
114,0,155,255,17676,3576,2151,5370,5740,13207
115,0,147,255,18522,3461,2138,5276,5700,13061
115,0,147,255,18341,3487,2140,5298,5711,13095
115,0,147,255,18309,3489,2141,5299,5710,13096
116,0,140,255,19183,3379,2129,5209,5671,12958
116,0,140,255,19491,3348,2126,5186,5665,12922
116,0,140,255,19587,3338,2124,5177,5661,12913
117,0,132,255,19952,3300,2121,5148,5651,12870
117,0,132,255,20401,3257,2115,5113,5638,12816
117,0,132,255,20089,3289,2119,5140,5650,12857
118,0,124,255,20986,3199,2110,5067,5619,12744
118,0,124,255,21448,3158,2105,5033,5605,12692
118,0,124,255,21783,3129,2103,5010,5596,12658
119,0,117,255,22901,3039,2093,4938,5567,12545
119,0,117,255,22546,3069,2095,4962,5578,12583
119,0,117,255,22198,3099,2098,4988,5591,12624
120,0,109,255,23525,2995,2087,4902,5553,12489
120,0,109,255,24028,2962,2083,4876,5544,12452
120,0,109,255,23845,2974,2085,4886,5548,12469
121,0,102,255,25781,2848,2071,4782,5502,12308
121,0,102,255,25396,2875,2074,4807,5517,12348
121,0,102,255,25538,2867,2072,4800,5514,12339
122,0,94,255,26387,2817,2067,4759,5496,12275
122,0,94,255,27791,2753,2061,4713,5487,12202
122,0,94,255,27093,2774,2062,4721,5475,12214
123,0,86,255,29093,2678,2052,4643,5443,12091
123,0,86,255,29847,2643,2047,4613,5428,12044
123,0,86,255,29483,2660,2050,4628,5436,12068
124,0,79,255,29937,2644,2048,4617,5435,12055
124,0,79,255,31169,2592,2042,4573,5414,11985
124,0,79,255,31971,2564,2040,4552,5408,11956
125,0,71,255,-30520,2461,2029,4468,5372,11825
125,0,71,255,-29771,2437,2025,4447,5361,11791
125,0,71,255,-30197,2453,2028,4462,5371,11816
126,0,63,255,-25707,2329,2015,4359,5323,11655
126,0,63,255,-26981,2362,2019,4387,5337,11700
126,0,63,255,-26919,2362,2018,4387,5338,11702
127,0,56,255,-22167,2253,2006,4296,5296,11560
127,0,56,255,-20904,2229,2004,4278,5290,11533
127,0,56,255,-20805,2228,2004,4277,5290,11533
128,0,48,255,-16086,2145,1996,4208,5258,11424
128,0,48,255,-14052,2117,1992,4186,5251,11389
128,0,48,255,-15801,2143,1995,4208,5261,11425
129,0,40,255,-10387,2067,1987,4145,5233,11327
129,0,40,255,-7092,2026,1983,4111,5217,11273
129,0,40,255,-5093,2003,1981,4092,5208,11245
130,0,33,255,5693,1903,1972,4010,5172,11116
130,0,33,255,5630,1904,1971,4011,5173,11116
130,0,33,255,3977,1920,1972,4026,5183,11145
131,0,25,255,20307,1804,1960,3927,5134,10987
131,0,25,255,20532,1803,1959,3927,5135,10989
131,0,25,255,25804,1781,1958,3915,5140,10972
132,0,17,255,-16617,1675,1948,3820,5085,10822
132,0,17,255,-15118,1672,1947,3820,5089,10824
132,0,17,255,-16378,1675,1948,3821,5087,10824
133,0,10,255,10740,1595,1939,3755,5057,10722
133,0,10,255,17569,1579,1938,3741,5050,10704
133,0,10,255,18946,1577,1938,3740,5051,10702
134,0,2,255,56,1492,1930,3669,5017,10592
134,0,2,255,27024,1456,1926,3638,5001,10545
134,0,2,255,28097,1455,1926,3638,5002,10546
135,5,0,255,-20909,1438,1925,3625,4998,10531
135,5,0,255,-6359,1423,1924,3612,4991,10511
135,5,0,255,-6355,1424,1923,3614,4994,10513
136,12,0,255,-4456,1423,1923,3613,4994,10515
136,12,0,255,-4891,1423,1924,3614,4995,10516
136,12,0,255,-6054,1425,1924,3616,4997,10517
137,20,0,255,-5474,1424,1924,3615,4996,10517
137,20,0,255,-9075,1428,1924,3619,4999,10522
137,20,0,255,-8353,1428,1924,3620,5001,10522
138,28,0,255,-8208,1428,1925,3620,5001,10523
138,28,0,255,-6910,1427,1925,3620,5002,10525
138,28,0,255,-8056,1429,1925,3622,5004,10529
139,35,0,255,-9490,1430,1924,3622,5003,10529
139,35,0,255,-7333,1429,1925,3623,5006,10533
139,35,0,255,-7905,1430,1925,3624,5007,10534
140,43,0,255,-6753,1429,1924,3624,5008,10533
140,43,0,255,-7328,1430,1924,3625,5009,10536
140,43,0,255,-5878,1429,1925,3625,5010,10537
141,50,0,255,-3829,1429,1925,3626,5013,10541
141,50,0,255,-6454,1430,1925,3626,5011,10537
141,50,0,255,-3829,1429,1925,3626,5013,10539
142,58,0,255,-2501,1428,1925,3626,5014,10541
142,58,0,255,-2501,1428,1925,3626,5014,10541
142,58,0,255,-415,1427,1925,3627,5017,10543
143,66,0,255,-415,1427,1925,3627,5017,10545
143,66,0,255,-415,1427,1925,3627,5017,10545
143,66,0,255,-2788,1429,1926,3629,5018,10548
144,73,0,255,-859,1428,1926,3628,5018,10547
144,73,0,255,-1606,1429,1925,3629,5019,10550
144,73,0,255,336,1427,1925,3628,5019,10550
145,81,0,255,-1606,1429,1925,3629,5019,10551
145,81,0,255,1090,1428,1925,3629,5021,10552
145,81,0,255,-110,1428,1926,3629,5020,10552
146,89,0,255,-112,1429,1925,3631,5023,10556
146,89,0,255,2452,1427,1925,3629,5022,10553
146,89,0,255,3824,1426,1925,3629,5023,10556
147,96,0,255,-112,1429,1925,3631,5023,10557
147,96,0,255,1395,1428,1926,3631,5024,10558
147,96,0,255,793,1429,1926,3632,5025,10558
148,104,0,255,3977,1427,1925,3631,5026,10560
148,104,0,255,4591,1426,1925,3630,5025,10560
148,104,0,255,5360,1426,1925,3631,5027,10562
149,112,0,255,5360,1426,1925,3631,5027,10561
149,112,0,255,4743,1427,1925,3632,5028,10563
149,112,0,255,3365,1428,1925,3632,5027,10564
150,119,0,255,2912,1428,1926,3633,5028,10565
150,119,0,255,6905,1427,1925,3633,5031,10567
150,119,0,255,4743,1427,1925,3632,5028,10565
151,127,0,255,6284,1427,1925,3634,5032,10569
151,127,0,255,8309,1426,1925,3633,5032,10566
151,127,0,255,4895,1428,1925,3634,5031,10568
152,135,0,255,-20439,1315,2380,3602,4915,10810
152,135,0,255,20567,1221,2747,3569,4809,10989
152,135,0,255,19848,1221,2747,3568,4807,10985
153,142,0,255,19258,1220,2752,3568,4806,10989
153,142,0,255,15622,1221,2754,3566,4800,10983
153,142,0,255,15307,1220,2757,3565,4798,10981
154,150,0,255,9309,1223,2757,3565,4793,10976
154,150,0,255,5344,1226,2757,3566,4791,10972
154,150,0,255,331,1226,2757,3560,4778,10952
155,158,0,255,-7801,1229,2756,3554,4762,10932
155,158,0,255,-7905,1229,2755,3554,4762,10929
155,158,0,255,-8770,1231,2755,3556,4764,10932
156,165,0,255,-2817,1229,2754,3559,4774,10944
156,165,0,255,1687,1228,2752,3563,4784,10957
156,165,0,255,467,1229,2751,3563,4783,10953
157,173,0,255,-4429,1231,2749,3559,4773,10943
157,173,0,255,-5767,1231,2748,3557,4769,10935
157,173,0,255,-5366,1232,2746,3558,4771,10936
158,181,0,255,-5472,1232,2745,3558,4771,10936
158,181,0,255,-4965,1233,2744,3559,4773,10937
158,181,0,255,-4118,1233,2742,3559,4774,10937
159,188,0,255,-4948,1233,2740,3558,4772,10933
159,188,0,255,-6440,1235,2740,3559,4772,10932
159,188,0,255,-6108,1234,2739,3558,4771,10931
160,196,0,255,-5333,1233,2738,3556,4769,10925
160,196,0,255,-6926,1235,2737,3557,4769,10925
160,196,0,255,-6594,1234,2736,3556,4768,10919
161,204,0,255,-7738,1235,2735,3556,4767,10918
161,204,0,255,-7842,1236,2734,3556,4767,10917
161,204,0,255,-9367,1236,2735,3555,4764,10911
162,211,0,255,-7684,1234,2733,3553,4763,10910
162,211,0,255,-8819,1235,2732,3553,4762,10906
162,211,0,255,-9195,1235,2730,3551,4759,10903
163,219,0,255,-11160,1238,2729,3553,4760,10905
163,219,0,255,-11529,1237,2727,3551,4757,10900
163,219,0,255,-9502,1236,2727,3551,4759,10899
164,226,0,255,-11040,1238,2726,3552,4759,10900
164,226,0,255,-10721,1237,2725,3551,4758,10900
164,226,0,255,-11509,1240,2728,3556,4764,10911
165,234,0,255,-10871,1239,2726,3554,4762,10905
165,234,0,255,-11876,1239,2726,3554,4761,10904
165,234,0,255,-11876,1239,2726,3554,4761,10902
166,242,0,255,-12874,1240,2726,3554,4760,10901
166,242,0,255,-11460,1239,2726,3553,4760,10904
166,242,0,255,-12559,1240,2725,3553,4759,10900
167,249,0,255,-14941,1242,2725,3554,4758,10900
167,249,0,255,-11975,1240,2725,3554,4761,10903
167,249,0,255,-13551,1240,2725,3553,4758,10898
168,255,0,252,-13551,1240,2725,3553,4758,10899
168,255,0,252,-11828,1238,2724,3551,4757,10894
168,255,0,252,-13238,1240,2724,3552,4757,10894
169,255,0,244,-13336,1240,2723,3552,4757,10893
169,255,0,244,-14322,1241,2723,3552,4756,10893
169,255,0,244,-14632,1241,2724,3553,4757,10894
170,255,0,237,-14322,1241,2723,3552,4756,10893
170,255,0,237,-14897,1241,2723,3551,4754,10891
170,255,0,237,-18583,1245,2723,3553,4753,10891
171,255,0,229,-17495,1242,2722,3550,4750,10886
171,255,0,229,-17495,1242,2722,3550,4750,10885
171,255,0,229,-18543,1243,2721,3550,4749,10885
172,255,0,221,-18543,1243,2721,3550,4749,10883
172,255,0,221,-17495,1242,2722,3550,4750,10886
172,255,0,221,-19100,1243,2721,3549,4747,10884
173,255,0,214,-19100,1243,2721,3549,4747,10883
173,255,0,214,-17849,1242,2720,3548,4747,10881
173,255,0,214,-20978,1245,2721,3549,4745,10881
174,255,0,206,-18709,1243,2721,3548,4746,10883
174,255,0,206,-20134,1244,2720,3549,4746,10881
174,255,0,206,-19746,1244,2720,3548,4745,10880
175,255,0,198,-20684,1244,2720,3548,4744,10878
175,255,0,198,-21233,1244,2720,3547,4742,10878
175,255,0,198,-21614,1245,2720,3548,4743,10878
176,255,0,191,-21614,1245,2720,3548,4743,10879
176,255,0,191,-22249,1245,2719,3547,4741,10877
176,255,0,191,-21614,1245,2720,3548,4743,10878
177,255,0,183,-23454,1246,2720,3548,4741,10878
177,255,0,183,-21995,1246,2720,3549,4744,10878
177,255,0,183,-22626,1246,2719,3548,4742,10877
178,255,0,175,-21068,1245,2720,3549,4745,10880
178,255,0,175,-22915,1247,2720,3549,4743,10881
178,255,0,175,-23454,1246,2720,3548,4741,10877
179,255,0,168,-23167,1246,2719,3547,4740,10877
179,255,0,168,-22791,1245,2719,3546,4739,10876
